"movie_id","primaryTitle","originalTitle","genre","runtimeMinutes","releaseYear","language","averageRating"
2924392,"Higher Power","Higher Power","Adventure",93,2018,"en",5
2924392,"Higher Power","Higher Power","Action",93,2018,"en",5
2924392,"Higher Power","Higher Power","Sci",93,2018,"en",5
2924392,"Higher Power","Higher Power","Fi",93,2018,"en",5
2935510,"Ad Astra","Ad Astra","Drama",123,2019,"en",7
2935510,"Ad Astra","Ad Astra","Adventure",123,2019,"en",7
2935510,"Ad Astra","Ad Astra","Mystery",123,2019,"en",7
2936390,"Battle Drone","Battle Drone","Action",93,2018,"en",5
2936390,"Battle Drone","Battle Drone","Sci",93,2018,"en",5
2936390,"Battle Drone","Battle Drone","Fi",93,2018,"en",5
2946468,"Chithiram Pesuthadi 2","Ula","Drama",122,2019,"en",5
2948372,"Soul","Soul","Comedy",100,2020,"en",8
2948372,"Soul","Soul","Adventure",100,2020,"en",8
2948372,"Soul","Soul","Animation",100,2020,"en",8
2953304,"Kathryn Upside Down","Kathryn Upside Down","Comedy",93,2019,"en",7
2967856,"Another Day of Life","Another Day of Life","Animation",85,2018,"en",7
2967856,"Another Day of Life","Another Day of Life","Biography",85,2018,"en",7
2987806,"Don't Open Your Eyes","Don't Open Your Eyes","Drama",105,2018,"en",3
2987806,"Don't Open Your Eyes","Don't Open Your Eyes","Horror",105,2018,"en",3
2990140,"The Christmas Chronicles","The Christmas Chronicles","Comedy",104,2018,"en",7
2990140,"The Christmas Chronicles","The Christmas Chronicles","Adventure",104,2018,"en",7
2990140,"The Christmas Chronicles","The Christmas Chronicles","Family",104,2018,"en",7
2993848,"Iceman: The Time Traveller","Bing feng: Yong heng zhi men","Comedy",104,2018,"en",4
2993848,"Iceman: The Time Traveller","Bing feng: Yong heng zhi men","Adventure",104,2018,"en",4
2993848,"Iceman: The Time Traveller","Bing feng: Yong heng zhi men","Action",104,2018,"en",4
3009772,"Ode to Joy","Ode to Joy","Comedy",97,2019,"en",6
3009772,"Ode to Joy","Ode to Joy","Romance",97,2019,"en",6
3016748,"Jacob's Ladder","Jacob's Ladder","Horror",89,2019,"en",4
3016748,"Jacob's Ladder","Jacob's Ladder","Thriller",89,2019,"en",4
3037588,"My Senior Year","My Senior Year","Drama",85,2020,"en",5
3037588,"My Senior Year","My Senior Year","Comedy",85,2020,"en",5
3037588,"My Senior Year","My Senior Year","Romance",85,2020,"en",5
3038708,"Iron Sky: The Coming Race","Iron Sky: The Coming Race","Comedy",93,2019,"en",5
3038708,"Iron Sky: The Coming Race","Iron Sky: The Coming Race","Adventure",93,2019,"en",5
3038708,"Iron Sky: The Coming Race","Iron Sky: The Coming Race","Action",93,2019,"en",5
3072732,"Jim Button and Luke the Engine Driver","Jim Knopf und Lukas der Lokomotivführer","Adventure",110,2018,"en",6
3072732,"Jim Button and Luke the Engine Driver","Jim Knopf und Lukas der Lokomotivführer","Action",110,2018,"en",6
3072732,"Jim Button and Luke the Engine Driver","Jim Knopf und Lukas der Lokomotivführer","Family",110,2018,"en",6
3076510,"Henchmen","Henchmen","Comedy",89,2018,"en",5
3076510,"Henchmen","Henchmen","Animation",89,2018,"en",5
3076510,"Henchmen","Henchmen","Family",89,2018,"en",5
3089630,"Artemis Fowl","Artemis Fowl","Fantasy",95,2020,"en",4
3089630,"Artemis Fowl","Artemis Fowl","Adventure",95,2020,"en",4
3089630,"Artemis Fowl","Artemis Fowl","Family",95,2020,"en",4
3096782,"The Great Mystical Circus","O Grande Circo Místico","Drama",105,2018,"en",5
3103124,"Torn from Innocence","Torn from Innocence","Drama",81,2020,"en",4
3103124,"Torn from Innocence","Torn from Innocence","Crime",81,2020,"en",4
3104988,"Crazy Rich Asians","Crazy Rich Asians","Drama",120,2018,"en",7
3104988,"Crazy Rich Asians","Crazy Rich Asians","Comedy",120,2018,"en",7
3104988,"Crazy Rich Asians","Crazy Rich Asians","Romance",120,2018,"en",7
3107166,"Pimp","Pimp","Drama",86,2018,"en",7
3107166,"Pimp","Pimp","Crime",86,2018,"en",7
3107166,"Pimp","Pimp","Romance",86,2018,"en",7
3110634,"From Zero to I Love You","From Zero to I Love You","Romance",106,2019,"en",6
3111426,"Lost Girls","Lost Girls","Drama",95,2020,"en",6
3111426,"Lost Girls","Lost Girls","Thriller",95,2020,"en",6
3111426,"Lost Girls","Lost Girls","Mystery",95,2020,"en",6
3120280,"Sierra Burgess Is a Loser","Sierra Burgess Is a Loser","Drama",105,2018,"en",6
3120280,"Sierra Burgess Is a Loser","Sierra Burgess Is a Loser","Comedy",105,2018,"en",6
3120280,"Sierra Burgess Is a Loser","Sierra Burgess Is a Loser","Romance",105,2018,"en",6
3138122,"Into the Ashes","Into the Ashes","Thriller",98,2019,"en",5
3138122,"Into the Ashes","Into the Ashes","Crime",98,2019,"en",5
3138122,"Into the Ashes","Into the Ashes","Action",98,2019,"en",5
3143606,"Timecrafters: The Treasure of Pirate's Cove","Timecrafters: The Treasure of Pirate's Cove","Adventure",105,2020,"en",8
3143606,"Timecrafters: The Treasure of Pirate's Cove","Timecrafters: The Treasure of Pirate's Cove","Family",105,2020,"en",8
3152592,"Scoob!","Scoob!","Comedy",93,2020,"en",6
3152592,"Scoob!","Scoob!","Adventure",93,2020,"en",6
3152592,"Scoob!","Scoob!","Animation",93,2020,"en",6
3155342,"All Together Now","All Together Now","Drama",92,2020,"en",7
3155720,"There's No Such Thing as Vampires","There's No Such Thing as Vampires","Horror",81,2020,"en",6
3160336,"The Birdcatcher","The Birdcatcher","Drama",100,2019,"en",6
3160336,"The Birdcatcher","The Birdcatcher","Thriller",100,2019,"en",6
3160336,"The Birdcatcher","The Birdcatcher","History",100,2019,"en",6
3165282,"Killer Weekend","Killer Weekend","Thriller",83,2020,"en",3
3170458,"A Violent Separation","A Violent Separation","Thriller",106,2019,"en",6
3170458,"A Violent Separation","A Violent Separation","Crime",106,2019,"en",6
3174890,"Standing Up for Sunny","Standing Up for Sunny","Drama",105,2019,"en",7
3174890,"Standing Up for Sunny","Standing Up for Sunny","Comedy",105,2019,"en",7
3174890,"Standing Up for Sunny","Standing Up for Sunny","Romance",105,2019,"en",7
3180548,"The Belly of the Whale","The Belly of the Whale","Drama",83,2018,"en",5
3180548,"The Belly of the Whale","The Belly of the Whale","Crime",83,2018,"en",5
3201640,"Extinction","Extinction","Drama",95,2018,"en",6
3201640,"Extinction","Extinction","Action",95,2018,"en",6
3201640,"Extinction","Extinction","Sci",95,2018,"en",6
3201640,"Extinction","Extinction","Fi",95,2018,"en",6
3203528,"Bad Samaritan","Bad Samaritan","Horror",110,2018,"en",7
3203528,"Bad Samaritan","Bad Samaritan","Thriller",110,2018,"en",7
3203528,"Bad Samaritan","Bad Samaritan","Crime",110,2018,"en",7
3208026,"Black '47","Black '47","Drama",100,2018,"en",7
3208026,"Black '47","Black '47","History",100,2018,"en",7
3208026,"Black '47","Black '47","Action",100,2018,"en",7
3220900,"Adolescence","Adolescence","Drama",99,2018,"en",5
3220900,"Adolescence","Adolescence","Romance",99,2018,"en",5
3221910,"Love & Debt","Love & Debt","Drama",98,2019,"en",5
3221910,"Love & Debt","Love & Debt","Comedy",98,2019,"en",5
3224458,"A Beautiful Day in the Neighborhood","A Beautiful Day in the Neighborhood","Drama",109,2019,"en",7
3224458,"A Beautiful Day in the Neighborhood","A Beautiful Day in the Neighborhood","Biography",109,2019,"en",7
3226786,"Bigger","Bigger","Drama",107,2018,"en",6
3226786,"Bigger","Bigger","Biography",107,2018,"en",6
3226786,"Bigger","Bigger","Sport",107,2018,"en",6
3246874,"Wish Man","Wish Man","Drama",107,2019,"en",7
3246874,"Wish Man","Wish Man","Biography",107,2019,"en",7
3246874,"Wish Man","Wish Man","Family",107,2019,"en",7
3256226,"IO","IO","Drama",96,2019,"en",5
3256226,"IO","IO","Adventure",96,2019,"en",5
3256226,"IO","IO","Sci",96,2019,"en",5
3256226,"IO","IO","Fi",96,2019,"en",5
3257794,"Music Teacher","Music Teacher","Drama",101,2019,"en",6
3263946,"Trial by Fire","Trial by Fire","Drama",127,2018,"en",7
3263946,"Trial by Fire","Trial by Fire","Biography",127,2018,"en",7
3278540,"A Nice Girl Like You","A Nice Girl Like You","Comedy",94,2020,"en",5
3278540,"A Nice Girl Like You","A Nice Girl Like You","Romance",94,2020,"en",5
3281548,"Little Women","Little Women","Drama",135,2019,"en",8
3281548,"Little Women","Little Women","Romance",135,2019,"en",8
3282076,"Domino","Domino","Thriller",89,2019,"en",4
3282076,"Domino","Domino","Crime",89,2019,"en",4
3282076,"Domino","Domino","Action",89,2019,"en",4
3289080,"Asylum of Fear","Asylum of Fear","Horror",79,2018,"en",4
3289080,"Asylum of Fear","Asylum of Fear","Thriller",79,2018,"en",4
3289080,"Asylum of Fear","Asylum of Fear","Mystery",79,2018,"en",4
3289724,"Welcome to Marwen","Welcome to Marwen","Drama",116,2018,"en",6
3289724,"Welcome to Marwen","Welcome to Marwen","Comedy",116,2018,"en",6
3289724,"Welcome to Marwen","Welcome to Marwen","Biography",116,2018,"en",6
3294746,"The Public","The Public","Drama",119,2018,"en",7
3302092,"By Dawn","By Dawn","Drama",81,2019,"en",4
3302092,"By Dawn","By Dawn","Thriller",81,2019,"en",4
3309874,"Eleven Eleven","Eleven Eleven","Comedy",92,2018,"en",4
3312180,"The Last Man","The Last Man","Drama",100,2019,"en",4
3312180,"The Last Man","The Last Man","Mystery",100,2019,"en",4
3312180,"The Last Man","The Last Man","Action",100,2019,"en",4
3313324,"Burning Kiss","Burning Kiss","Drama",81,2018,"en",4
3313324,"Burning Kiss","Burning Kiss","Thriller",81,2018,"en",4
3313324,"Burning Kiss","Burning Kiss","Mystery",81,2018,"en",4
3317234,"Game Over, Man!","Game Over, Man!","Comedy",101,2018,"en",5
3317234,"Game Over, Man!","Game Over, Man!","Action",101,2018,"en",5
3334418,"Living Among Us","Living Among Us","Comedy",87,2018,"en",5
3334418,"Living Among Us","Living Among Us","Horror",87,2018,"en",5
3334418,"Living Among Us","Living Among Us","Fantasy",87,2018,"en",5
3339680,"Don't Go","Don't Go","Mystery",91,2018,"en",5
3340446,"Storm Boy","Storm Boy","Drama",99,2019,"en",7
3340446,"Storm Boy","Storm Boy","Adventure",99,2019,"en",7
3340446,"Storm Boy","Storm Boy","Family",99,2019,"en",7
3344686,"Viena and the Fantomes","Viena and the Fantomes","Drama",96,2020,"en",4
3344686,"Viena and the Fantomes","Viena and the Fantomes","Music",96,2020,"en",4
3344686,"Viena and the Fantomes","Viena and the Fantomes","Romance",96,2020,"en",4
3361792,"Tolkien","Tolkien","Drama",112,2019,"en",7
3361792,"Tolkien","Tolkien","Biography",112,2019,"en",7
3361792,"Tolkien","Tolkien","Romance",112,2019,"en",7
3385524,"Stan & Ollie","Stan & Ollie","Drama",98,2018,"en",7
3385524,"Stan & Ollie","Stan & Ollie","Comedy",98,2018,"en",7
3385524,"Stan & Ollie","Stan & Ollie","Biography",98,2018,"en",7
3387520,"Scary Stories to Tell in the Dark","Scary Stories to Tell in the Dark","Horror",108,2019,"en",6
3387520,"Scary Stories to Tell in the Dark","Scary Stories to Tell in the Dark","Adventure",108,2019,"en",6
3387520,"Scary Stories to Tell in the Dark","Scary Stories to Tell in the Dark","Mystery",108,2019,"en",6
3391908,"Older","Older","Drama",90,2020,"en",6
3391908,"Older","Older","Romance",90,2020,"en",6
3396114,"The Christmas Trap","Christmas in the Heartland","Family",112,2018,"en",6
3397096,"Two Men in Suits","Zwei Herren im Anzug","Drama",139,2018,"en",6
3397096,"Two Men in Suits","Zwei Herren im Anzug","History",139,2018,"en",6
3400616,"Just Like My Son","Sembra mio figlio","Drama",103,2018,"en",6
3403310,"Fade Away","Fade Away","Drama",110,2018,"en",5
3403310,"Fade Away","Fade Away","Action",110,2018,"en",5
3406172,"South of the River","South of the River","Drama",97,2020,"en",5
3418854,"Burning Dog","Burning Dog","Comedy",89,2020,"en",4
3418854,"Burning Dog","Burning Dog","Thriller",89,2020,"en",4
3418854,"Burning Dog","Burning Dog","Action",89,2020,"en",4
3445702,"1/1","1/1","Drama",85,2018,"en",6
3451984,"Another Time","Another Time","Comedy",89,2018,"en",5
3451984,"Another Time","Another Time","Adventure",89,2018,"en",5
3451984,"Another Time","Another Time","Romance",89,2018,"en",5
3453008,"The Garden Left Behind","The Garden Left Behind","Drama",88,2019,"en",6
3458254,"Patient Zero","Patient Zero","Drama",87,2018,"en",5
3458254,"Patient Zero","Patient Zero","Horror",87,2018,"en",5
3458254,"Patient Zero","Patient Zero","Action",87,2018,"en",5
3458510,"Dude","Dude","Drama",97,2018,"en",5
3458510,"Dude","Dude","Comedy",97,2018,"en",5
3465026,"Palm Swings","Palm Swings","Drama",95,2019,"en",5
3465026,"Palm Swings","Palm Swings","Comedy",95,2019,"en",5
3465026,"Palm Swings","Palm Swings","Romance",95,2019,"en",5
3486210,"Relentless","Relentless","Thriller",95,2018,"en",5
3487654,"Sutton's Case","Sutton's Case","Thriller",77,2020,"en",4
3495174,"Serpentarius","Serpentário","Sci",80,2019,"en",7
3495174,"Serpentarius","Serpentário","Fi",80,2019,"en",7
3496790,"Lez Bomb","Lez Bomb","Drama",90,2018,"en",5
3496790,"Lez Bomb","Lez Bomb","Comedy",90,2018,"en",5
3503068,"Deadtectives","Deadtectives","Comedy",92,2018,"en",6
3503068,"Deadtectives","Deadtectives","Horror",92,2018,"en",6
3513498,"The Lego Movie 2: The Second Part","The Lego Movie 2: The Second Part","Adventure",107,2019,"en",7
3513498,"The Lego Movie 2: The Second Part","The Lego Movie 2: The Second Part","Animation",107,2019,"en",7
3513498,"The Lego Movie 2: The Second Part","The Lego Movie 2: The Second Part","Action",107,2019,"en",7
3513548,"Richard Jewell","Richard Jewell","Drama",131,2019,"en",8
3513548,"Richard Jewell","Richard Jewell","Biography",131,2019,"en",8
3513548,"Richard Jewell","Richard Jewell","Crime",131,2019,"en",8
3515792,"CU Soon","CU Soon","Horror",90,2018,"en",8
3515792,"CU Soon","CU Soon","Thriller",90,2018,"en",8
3516936,"Blacksmith","Darkhan","Biography",60,2019,"en",7
3516936,"Blacksmith","Darkhan","Documentary",60,2019,"en",7
3516936,"Blacksmith","Darkhan","History",60,2019,"en",7
3517306,"Welcome to Curiosity","Welcome to Curiosity","Thriller",95,2018,"en",5
3517870,"Mine 9","Mine 9","Drama",83,2019,"en",6
3517870,"Mine 9","Mine 9","Thriller",83,2019,"en",6
3547306,"Cut Throat City","Cut Throat City","Drama",123,2020,"en",5
3547306,"Cut Throat City","Cut Throat City","Crime",123,2020,"en",5
3547306,"Cut Throat City","Cut Throat City","Action",123,2020,"en",5
3548874,"The Pink Cloud","A Nuvem Rosa","Drama",105,2021,"en",7
3552348,"My Brother's Name Is Robert and He Is an Idiot","Mein Bruder heißt Robert und ist ein Idiot","Drama",180,2018,"en",5
3580692,"Abducted","Diverted Eden","Drama",110,2018,"en",4
3580692,"Abducted","Diverted Eden","Crime",110,2018,"en",4
3580692,"Abducted","Diverted Eden","Action",110,2018,"en",4
3584496,"Mermaid Down","Mermaid Down","Horror",91,2019,"en",5
3584496,"Mermaid Down","Mermaid Down","Fantasy",91,2019,"en",5
3584496,"Mermaid Down","Mermaid Down","Mystery",91,2019,"en",5
3588588,"Backtrace","Backtrace","Drama",92,2018,"en",4
3588588,"Backtrace","Backtrace","Crime",92,2018,"en",4
3588588,"Backtrace","Backtrace","Action",92,2018,"en",4
3602422,"Shed of the Dead","Shed of the Dead","Comedy",82,2019,"en",5
3602422,"Shed of the Dead","Shed of the Dead","Horror",82,2019,"en",5
3606756,"Incredibles 2","Incredibles 2","Adventure",118,2018,"en",8
3606756,"Incredibles 2","Incredibles 2","Animation",118,2018,"en",8
3606756,"Incredibles 2","Incredibles 2","Action",118,2018,"en",8
3612008,"Animal Among Us","Animal Among Us","Horror",90,2019,"en",3
3612008,"Animal Among Us","Animal Among Us","Thriller",90,2019,"en",3
3612126,"The Grudge","The Grudge","Horror",94,2020,"en",4
3612126,"The Grudge","The Grudge","Fantasy",94,2020,"en",4
3612126,"The Grudge","The Grudge","Mystery",94,2020,"en",4
3616934,"Blood, Sand and Gold","Blood, Sand and Gold","Action",90,2018,"en",4
3619972,"Pull","Pulled to Hell","Horror",105,2019,"en",3
3619972,"Pull","Pulled to Hell","Thriller",105,2019,"en",3
3619972,"Pull","Pulled to Hell","Mystery",105,2019,"en",3
3645988,"Cut Off","Abgeschnitten","Horror",132,2018,"en",7
3645988,"Cut Off","Abgeschnitten","Crime",132,2018,"en",7
3645988,"Cut Off","Abgeschnitten","Action",132,2018,"en",7
3661210,"The Dig","The Dig","Drama",112,2021,"en",7
3661210,"The Dig","The Dig","Biography",112,2021,"en",7
3661210,"The Dig","The Dig","History",112,2021,"en",7
3661394,"The One and Only Ivan","The One and Only Ivan","Drama",95,2020,"en",7
3661394,"The One and Only Ivan","The One and Only Ivan","Comedy",95,2020,"en",7
3661394,"The One and Only Ivan","The One and Only Ivan","Adventure",95,2020,"en",7
3661518,"Mentamorphosis","Mentamorphosis","Drama",89,2019,"en",6
3661518,"Mentamorphosis","Mentamorphosis","Sci",89,2019,"en",6
3661518,"Mentamorphosis","Mentamorphosis","Fi",89,2019,"en",6
3663318,"Get Gone","Get Gone","Drama",101,2021,"en",6
3663318,"Get Gone","Get Gone","Crime",101,2021,"en",6
3665498,"Beyond the Sky","Beyond the Sky","Thriller",82,2018,"en",5
3665498,"Beyond the Sky","Beyond the Sky","Mystery",82,2018,"en",5
3665498,"Beyond the Sky","Beyond the Sky","Sci",82,2018,"en",5
3665498,"Beyond the Sky","Beyond the Sky","Fi",82,2018,"en",5
3674018,"When You No Longer Love Me","Cuando dejes de quererme","Drama",101,2018,"en",6
3674018,"When You No Longer Love Me","Cuando dejes de quererme","Mystery",101,2018,"en",6
3674018,"When You No Longer Love Me","Cuando dejes de quererme","Crime",101,2018,"en",6
3679070,"Milan Talkies","Milan Talkies","Drama",141,2019,"en",5
3685236,"Ibiza","Ibiza","Comedy",94,2018,"en",5
3685236,"Ibiza","Ibiza","Romance",94,2018,"en",5
3689484,"Castle in the Ground","Castle in the Ground","Drama",105,2019,"en",5
3692082,"Little Horror Movie","The 16th Episode","Horror",93,2018,"en",5
3698454,"Yaara","Yaara","Drama",130,2020,"en",6
3698454,"Yaara","Yaara","Crime",130,2020,"en",6
3698454,"Yaara","Yaara","Action",130,2020,"en",6
3699702,"The Divorce Party","The Divorce Party","Comedy",93,2019,"en",5
3699702,"The Divorce Party","The Divorce Party","Romance",93,2019,"en",5
3709552,"The Last Witness","The Last Witness","Thriller",97,2018,"en",6
3709552,"The Last Witness","The Last Witness","History",97,2018,"en",6
3711510,"The Warning","El aviso","Adventure",92,2018,"en",6
3711510,"The Warning","El aviso","Crime",92,2018,"en",6
3711510,"The Warning","El aviso","Action",92,2018,"en",6
3721474,"Siege on Liperti Street","Poliorkia stin odo Liperti","Action",88,2019,"en",7
3721964,"Gringo","Gringo","Comedy",111,2018,"en",6
3721964,"Gringo","Gringo","Crime",111,2018,"en",6
3721964,"Gringo","Gringo","Action",111,2018,"en",6
3728130,"Looking for Rohmer","Xun zhao Luo Mai","Drama",83,2018,"en",5
3732280,"When Angels Sleep","Cuando los ángeles duermen","Adventure",91,2018,"en",5
3732280,"When Angels Sleep","Cuando los ángeles duermen","Crime",91,2018,"en",5
3732280,"When Angels Sleep","Cuando los ángeles duermen","Action",91,2018,"en",5
3734580,"Ghoomketu","Ghoomketu","Comedy",108,2020,"en",6
3734688,"Cordelia","Cordelia","Drama",91,2019,"en",4
3734688,"Cordelia","Cordelia","Horror",91,2019,"en",4
3734688,"Cordelia","Cordelia","Thriller",91,2019,"en",4
3741700,"Godzilla: King of the Monsters","Godzilla: King of the Monsters","Fantasy",132,2019,"en",6
3741700,"Godzilla: King of the Monsters","Godzilla: King of the Monsters","Adventure",132,2019,"en",6
3741700,"Godzilla: King of the Monsters","Godzilla: King of the Monsters","Action",132,2019,"en",6
3748918,"To Your Last Death","To Your Last Death","Fantasy",91,2019,"en",6
3748918,"To Your Last Death","To Your Last Death","Animation",91,2019,"en",6
3748918,"To Your Last Death","To Your Last Death","Action",91,2019,"en",6
3758162,"A Score to Settle","A Score to Settle","Thriller",103,2019,"en",5
3758162,"A Score to Settle","A Score to Settle","Crime",103,2019,"en",5
3758162,"A Score to Settle","A Score to Settle","Action",103,2019,"en",5
3759298,"Ashes in the Snow","Ashes in the Snow","Drama",98,2018,"en",7
3759298,"Ashes in the Snow","Ashes in the Snow","History",98,2018,"en",7
3759298,"Ashes in the Snow","Ashes in the Snow","Romance",98,2018,"en",7
3759912,"Ladyworld","Ladyworld","Thriller",93,2018,"en",4
3766354,"The Equalizer 2","The Equalizer 2","Thriller",121,2018,"en",7
3766354,"The Equalizer 2","The Equalizer 2","Crime",121,2018,"en",7
3766354,"The Equalizer 2","The Equalizer 2","Action",121,2018,"en",7
3767278,"Bayou Caviar","Bayou Caviar","Thriller",111,2018,"en",5
3767278,"Bayou Caviar","Bayou Caviar","Crime",111,2018,"en",5
3778644,"Solo: A Star Wars Story","Solo: A Star Wars Story","Adventure",135,2018,"en",7
3778644,"Solo: A Star Wars Story","Solo: A Star Wars Story","Action",135,2018,"en",7
3778644,"Solo: A Star Wars Story","Solo: A Star Wars Story","Sci",135,2018,"en",7
3778644,"Solo: A Star Wars Story","Solo: A Star Wars Story","Fi",135,2018,"en",7
3794354,"Sonic the Hedgehog","Sonic the Hedgehog","Comedy",99,2020,"en",7
3794354,"Sonic the Hedgehog","Sonic the Hedgehog","Adventure",99,2020,"en",7
3794354,"Sonic the Hedgehog","Sonic the Hedgehog","Action",99,2020,"en",7
3796088,"Killing Lionel","Killing Lionel","Crime",87,2019,"en",7
3797888,"Kissebaaz","Kissebaaz","Comedy",122,2019,"en",5
3797888,"Kissebaaz","Kissebaaz","Crime",122,2019,"en",5
3797888,"Kissebaaz","Kissebaaz","Action",122,2019,"en",5
3798718,"Dombivli Return","Dombivli Return","Drama",129,2019,"en",5
3798718,"Dombivli Return","Dombivli Return","Thriller",129,2019,"en",5
3799232,"The Kissing Booth","The Kissing Booth","Comedy",105,2018,"en",6
3799232,"The Kissing Booth","The Kissing Booth","Romance",105,2018,"en",6
3802574,"Operation Parindey","Operation Parindey","Drama",60,2020,"en",5
3802574,"Operation Parindey","Operation Parindey","Thriller",60,2020,"en",5
3802574,"Operation Parindey","Operation Parindey","Action",60,2020,"en",5
3813094,"Headlock","Against the Clock","Thriller",102,2019,"en",3
3823392,"Love Sonia","Love Sonia","Drama",122,2018,"en",7
3824648,"Big Time Adolescence","Big Time Adolescence","Drama",91,2019,"en",7
3824648,"Big Time Adolescence","Big Time Adolescence","Comedy",91,2019,"en",7
3827540,"Invasion Planet Earth","Invasion Planet Earth","Drama",98,2019,"en",3
3827540,"Invasion Planet Earth","Invasion Planet Earth","Adventure",98,2019,"en",3
3827540,"Invasion Planet Earth","Invasion Planet Earth","Action",98,2019,"en",3
3829266,"The Predator","The Predator","Adventure",107,2018,"en",5
3829266,"The Predator","The Predator","Action",107,2018,"en",5
3829266,"The Predator","The Predator","Sci",107,2018,"en",5
3829266,"The Predator","The Predator","Fi",107,2018,"en",5
3833480,"The Outpost","The Outpost","Drama",123,2019,"en",7
3833480,"The Outpost","The Outpost","History",123,2019,"en",7
3833480,"The Outpost","The Outpost","Action",123,2019,"en",7
3842684,"Two/One","Two/One","Drama",100,2019,"en",6
3844638,"Love Pret-a-porte","Liubov pret-a-porte","Comedy",90,2019,"en",5
3846674,"To All the Boys I've Loved Before","To All the Boys I've Loved Before","Drama",99,2018,"en",7
3846674,"To All the Boys I've Loved Before","To All the Boys I've Loved Before","Comedy",99,2018,"en",7
3846674,"To All the Boys I've Loved Before","To All the Boys I've Loved Before","Romance",99,2018,"en",7
3852042,"Full Count","Full Count","Drama",110,2019,"en",6
3852042,"Full Count","Full Count","Fantasy",110,2019,"en",6
3852042,"Full Count","Full Count","Sport",110,2019,"en",6
3859138,"Gates of Darkness","Gates of Darkness","Drama",91,2019,"en",4
3859138,"Gates of Darkness","Gates of Darkness","Horror",91,2019,"en",4
3859138,"Gates of Darkness","Gates of Darkness","Mystery",91,2019,"en",4
3861390,"Dumbo","Dumbo","Fantasy",112,2019,"en",6
3861390,"Dumbo","Dumbo","Adventure",112,2019,"en",6
3861390,"Dumbo","Dumbo","Family",112,2019,"en",6
3864056,"The Goldfinch","The Goldfinch","Drama",149,2019,"en",6
3889462,"Revolt in Hokum","The Madness of Tellaralette Seville","Drama",86,2018,"en",4
3892172,"Leave No Trace","Leave No Trace","Drama",109,2018,"en",7
3892172,"Leave No Trace","Leave No Trace","Adventure",109,2018,"en",7
3892962,"Thicker Than Water","Thicker Than Water","Drama",72,2018,"en",6
3907584,"All the Bright Places","All the Bright Places","Drama",107,2020,"en",7
3907584,"All the Bright Places","All the Bright Places","Romance",107,2020,"en",7
3917506,"Benny Loves You","Benny Loves You","Comedy",94,2019,"en",7
3917506,"Benny Loves You","Benny Loves You","Horror",94,2019,"en",7
3918800,"Welcome to the Circle","Welcome to the Circle","Horror",93,2020,"en",3
3920820,"Brian Banks","Brian Banks","Drama",99,2018,"en",7
3920820,"Brian Banks","Brian Banks","Biography",99,2018,"en",7
3920820,"Brian Banks","Brian Banks","Sport",99,2018,"en",7
3921694,"The Madness Within","The Madness Within","Thriller",97,2019,"en",6
3952864,"Tainted","Tainted","Drama",90,2020,"en",5
3952864,"Tainted","Tainted","Thriller",90,2020,"en",5
3952864,"Tainted","Tainted","Crime",90,2020,"en",5
3960240,"The After Party","The After Party","Comedy",120,2018,"en",6
3960240,"The After Party","The After Party","Music",120,2018,"en",6
3963674,"Insight","Insight","Action",80,2021,"en",4
3977848,"Sky Sharks","Sky Sharks","Comedy",110,2020,"en",4
3977848,"Sky Sharks","Sky Sharks","Horror",110,2020,"en",4
3977848,"Sky Sharks","Sky Sharks","Sci",110,2020,"en",4
3977848,"Sky Sharks","Sky Sharks","Fi",110,2020,"en",4
3979300,"Magic Camp","Magic Camp","Comedy",100,2020,"en",6
3979300,"Magic Camp","Magic Camp","Fantasy",100,2020,"en",6
3979300,"Magic Camp","Magic Camp","Family",100,2020,"en",6
3984356,"Only","Only","Drama",98,2019,"en",5
3984356,"Only","Only","Sci",98,2019,"en",5
3984356,"Only","Only","Fi",98,2019,"en",5
3984356,"Only","Only","Romance",98,2019,"en",5
3993886,"All Day and a Night","All Day and a Night","Drama",121,2020,"en",6
3996396,"Yatra","Yatra","Drama",127,2018,"en",8
3996396,"Yatra","Yatra","Biography",127,2018,"en",8
3996396,"Yatra","Yatra","History",127,2018,"en",8
4003440,"The House That Jack Built","The House That Jack Built","Drama",152,2018,"en",7
4003440,"The House That Jack Built","The House That Jack Built","Horror",152,2018,"en",7
4003440,"The House That Jack Built","The House That Jack Built","Crime",152,2018,"en",7
4006302,"Level 16","Level 16","Drama",102,2018,"en",6
4006302,"Level 16","Level 16","Thriller",102,2018,"en",6
4006302,"Level 16","Level 16","Sci",102,2018,"en",6
4006302,"Level 16","Level 16","Fi",102,2018,"en",6
4008864,"Pink Cloud Syndrome","Rosa moln","Drama",80,2018,"en",6
4015500,"The Tale","The Tale","Drama",114,2018,"en",7
4015500,"The Tale","The Tale","Biography",114,2018,"en",7
4015500,"The Tale","The Tale","Mystery",114,2018,"en",7
4025798,"The Tombs","The Tombs","Horror",78,2019,"en",3
4052050,"He's Out There","He's Out There","Horror",89,2018,"en",5
4052050,"He's Out There","He's Out There","Thriller",89,2018,"en",5
4052756,"Origin Unknown","Sin Origen","Horror",94,2020,"en",5
4052756,"Origin Unknown","Sin Origen","Action",94,2020,"en",5
4052756,"Origin Unknown","Sin Origen","Sci",94,2020,"en",5
4052756,"Origin Unknown","Sin Origen","Fi",94,2020,"en",5
